seed,held_out_region,method,support_size,r2,rmse,n_query
2,Northern Crescent,ridge_refit,8,-0.1268653013276395,27.997275086787802,2490
2,Northern Crescent,mlp_finetune,8,-0.08669096047116365,27.493674618739647,2490
2,Northern Crescent,ccpa_no_climate,8,-0.3493804555043625,30.637051677642667,2490
2,Northern Crescent,ccpa,8,-0.05423226505434964,27.07995343680563,2490
2,Northern Crescent,ridge_support_only,16,-0.5754830758267477,33.10446948482983,2490
2,Northern Crescent,ridge_refit,16,-0.12454698133890707,27.968460613501367,2490
2,Northern Crescent,mlp_finetune,16,-0.08997634363908813,27.535203945249762,2490
2,Northern Crescent,ccpa_no_climate,16,-0.35069540580154146,30.65197570824277,2490
2,Northern Crescent,ccpa,16,-0.07573367653725604,27.35471181030157,2490
2,Northern Crescent,ridge_support_only,32,-0.2180511375151839,29.10801045327319,2490
2,Northern Crescent,ridge_refit,32,-0.11905944920005163,27.900137314677945,2490
2,Northern Crescent,mlp_finetune,32,-0.07651748667318592,27.364675705947754,2490
2,Northern Crescent,ccpa_no_climate,32,-0.3068264934722795,30.150097893000165,2490
2,Northern Crescent,ccpa,32,-0.06832877139611249,27.26039997521216,2490
2,Northern Crescent,ridge_support_only,64,0.1124302152129989,24.84740369478244,2490
2,Northern Crescent,ridge_refit,64,-0.1122611886800271,27.81526186666358,2490
2,Northern Crescent,mlp_finetune,64,-0.06354580099697826,27.19930831816333,2490
2,Northern Crescent,ccpa_no_climate,64,-0.2646834325982499,29.659967856164005,2490
2,Northern Crescent,ccpa,64,-0.06825582153332888,27.25946923345916,2490
2,Heartland,ridge,0,-0.707542218574498,39.059109223679805,1413
2,Heartland,mlp,0,0.011713032670655155,29.71516482804428,1413
2,Heartland,ridge_support_only,8,0.14322628650668645,27.6674845571703,1413
2,Heartland,ridge_refit,8,-0.7061673936242014,39.0433818669354,1413
2,Heartland,mlp_finetune,8,0.13836042386847558,27.74593909715921,1413
2,Heartland,ccpa_no_climate,8,-0.19014391612891623,32.60891508843694,1413
2,Heartland,ccpa,8,-0.007571529353104012,30.00368194668993,1413
2,Heartland,ridge_support_only,16,0.15968211078575212,27.40049534438812,1413
2,Heartland,ridge_refit,16,-0.7031257387455212,39.008564219899846,1413
2,Heartland,mlp_finetune,16,0.15528843294570938,27.472034933564707,1413
2,Heartland,ccpa_no_climate,16,-0.28588635788930805,33.89517682481398,1413
2,Heartland,ccpa,16,-0.0822516504675137,31.09572864897622,1413
2,Heartland,ridge_support_only,32,0.10620710144872669,28.258887424578973,1413
2,Heartland,ridge_refit,32,-0.7001927132851624,38.97496059017042,1413
2,Heartland,mlp_finetune,32,0.10691414952521938,28.2477079080268,1413
2,Heartland,ccpa_no_climate,32,-0.2906190214587754,33.957494594371454,1413
2,Heartland,ccpa,32,-0.09170198210896197,31.2311990912094,1413
2,Heartland,ridge_support_only,64,0.17550268576960715,27.14133666334511,1413
2,Heartland,ridge_refit,64,-0.6921859040324778,38.88307884449079,1413
2,Heartland,mlp_finetune,64,0.11630021543835822,28.098878344166362,1413
2,Heartland,ccpa_no_climate,64,-0.31635194539294,34.29435342762784,1413
2,Heartland,ccpa,64,-0.10715432487059973,31.451451263716457,1413
2,Northern Great Plains,ridge,0,-0.3254144991231722,51.479533749460295,1362
2,Northern Great Plains,mlp,0,-0.7100000567149811,58.47319286444774,1362
2,Northern Great Plains,ridge_support_only,8,-1.4982583889873848,70.67688877992664,1362
2,Northern Great Plains,ridge_refit,8,-0.32586213269176434,51.48822613289201,1362
2,Northern Great Plains,mlp_finetune,8,-0.7316612441430348,58.842377904832695,1362
2,Northern Great Plains,ccpa_no_climate,8,-0.5972681328513758,56.51290856472193,1362
2,Northern Great Plains,ccpa,8,-0.7981238156779733,59.960955221074464,1362
2,Northern Great Plains,ridge_support_only,16,-0.42898153015552,53.45299623405699,1362
2,Northern Great Plains,ridge_refit,16,-0.3189441152102419,51.3537241013994,1362
2,Northern Great Plains,mlp_finetune,16,-0.08589405676040629,46.59641175968601,1362
2,Northern Great Plains,ccpa_no_climate,16,-0.3420818812350179,51.80220579374743,1362
2,Northern Great Plains,ccpa,16,-0.37678005155222105,52.46757942837394,1362
2,Northern Great Plains,ridge_support_only,32,-0.24135885829842318,49.82042409167377,1362
