held_out_region,method,support_size,r2_mean,r2_std,rmse_mean,rmse_std,n_query
Prairie Gateway,mlp_finetune,8,-0.057495454690620895,0.17313856623845536,44.92855251163928,3.571896227653718,390
Prairie Gateway,mlp_finetune,16,-0.10036624290960275,0.13217215034547639,45.881680753312274,2.748296183313178,390
Prairie Gateway,mlp_finetune,32,-0.009024870060579305,0.09118297918855602,43.97482373120257,2.1415767578728695,390
Prairie Gateway,mlp_finetune,64,0.013843763822579324,0.10655420334973309,43.46537565100495,2.5518419535662833,390
Prairie Gateway,ccpa_no_climate,8,-0.32061184705248574,0.2558204431402617,50.13677701774439,4.642057167497406,390
Prairie Gateway,ccpa_no_climate,16,-0.3403025479176706,0.29441183867696386,50.463048133199074,5.341539882858773,390
Prairie Gateway,ccpa_no_climate,32,-0.358419022366479,0.2607383536946246,50.86001836915358,4.5828484063816415,390
Prairie Gateway,ccpa_no_climate,64,-0.3160566890450043,0.26059073677476113,50.05263771032833,4.754263074367768,390
Prairie Gateway,ccpa,8,-0.3807109916730238,0.14356866923107925,51.40356643220163,2.3145434545232124,390
Prairie Gateway,ccpa,16,-0.44242993209772796,0.10467906511760168,52.58414087132862,1.8992808997440473,390
Prairie Gateway,ccpa,32,-0.43360266213631854,0.1585095273783778,52.376386552563545,2.6283894582422653,390
Prairie Gateway,ccpa,64,-0.36983246449866986,0.1257834681243901,51.22668399572176,2.339347195090939,390
Basin and Range,ridge,0,-11.294181024706472,4.612882124996297,82.12209972990836,4.462412875638353,35
Basin and Range,mlp,0,-12.273512933828382,5.4375614707524775,84.65839787489642,5.6824260321219775,35
Basin and Range,ridge_support_only,8,-1.4840500618622499,1.1139484146583951,37.11113941003417,9.705454494744439,35
Basin and Range,ridge_support_only,16,-0.2204244472035021,0.29841071992576446,26.412143086965568,4.190844421663578,35
Basin and Range,ridge_support_only,32,-0.020781914473029572,0.21962238046924293,24.535551708372232,6.170320446929271,35
Basin and Range,ridge_support_only,64,-0.12268929470804575,0.15833096500129393,25.620729911555703,4.437405354719992,35
Basin and Range,ridge_refit,8,-10.5954819548662,4.312102694406927,79.7843679253221,4.417244013180062,35
Basin and Range,ridge_refit,16,-9.965633876692994,4.054615784543712,77.621373612166,4.4623579277754075,35
Basin and Range,ridge_refit,32,-8.822164194505358,3.5913214890285903,73.53416215522437,4.6873757715155415,35
Basin and Range,ridge_refit,64,-7.122755876419555,2.7748954376716846,67.0828463813865,5.206784133491524,35
Basin and Range,mlp_finetune,8,-1.8639098516015171,1.1589532500386182,39.4834002929457,5.888627800694988,35
Basin and Range,mlp_finetune,16,-1.7600554053173016,1.1962933005356167,38.702823579199936,7.7458584174327,35
Basin and Range,mlp_finetune,32,-1.6516800583888938,1.2543872970680359,37.53958122549705,7.149159789051789,35
Basin and Range,mlp_finetune,64,-1.6445229583642216,1.1394901640695072,37.65504647539546,5.22186437797903,35
Basin and Range,ccpa_no_climate,8,-2.0195942839698207,1.5017201892307661,40.48758739369803,8.063404067022761,35
Basin and Range,ccpa_no_climate,16,-2.067322134335826,1.6290111806086482,40.675279291046174,8.926075787502207,35
Basin and Range,ccpa_no_climate,32,-2.017597621911645,1.4559437562835853,40.83948844445636,11.619131904533871,35
Basin and Range,ccpa_no_climate,64,-2.1157732560665616,1.5595888257303776,41.10125831524281,9.086224771776955,35
