held_out_region,method,r2_mean,r2_std,rmse_mean,rmse_std,n_query
Clim-5,mlp_finetune,-0.023278494725677158,0.03669439715918871,37.00943891351445,0.9821204523111072,347
Clim-5,ccpa_no_climate,-0.20651210381113544,0.038703485957215886,40.1861424733824,0.9563848272555321,347
Clim-5,ccpa,-0.22676897681766736,0.07907606972249312,40.51561707531515,1.6760086997271613,347
Clim-6,ridge,-0.8795072699520554,0.04001159496651704,75.57533126469572,0.5216176956190922,339
Clim-6,mlp,-0.4698241532345889,0.2655357838988809,66.59804653318868,5.843809699561901,339
Clim-6,ridge_support_only,-0.10451692060181231,0.22541077382588992,57.73361443381664,5.800655445279542,339
Clim-6,ridge_refit,-0.6846913574892284,0.062125558119994845,71.54325303266778,1.061110824959741,339
Clim-6,mlp_finetune,-0.08819253189305971,0.07154261914473835,57.48933453296509,2.060648231133249,339
Clim-6,ccpa_no_climate,-0.03594881334895095,0.020567845537817188,56.11260394302481,0.8097574843473786,339
Clim-6,ccpa,-0.026630567514306102,0.022689347954414886,55.854946128350164,0.35721204650171456,339
Clim-7,ridge,-2.6193858654445146,0.08415711686363417,57.244146107229334,0.23424530044697411,288
Clim-7,mlp,-1.3499940607049072,0.0658214962764713,46.12425384521473,0.2740758364700649,288
Clim-7,ridge_support_only,-0.0299280169929123,0.0388059179811801,30.539279370720028,0.8002945396672135,288
Clim-7,ridge_refit,-2.439189592683104,0.08844300248596436,55.80027720968934,0.37960876456632986,288
Clim-7,mlp_finetune,-0.5619862407720954,0.21825487628499335,37.51662100668476,2.3593957118463678,288
Clim-7,ccpa_no_climate,-1.4632826289539358,0.222380323580032,47.17685593539235,1.7485023738224803,288
Clim-7,ccpa,-0.6312424364904377,0.19465403388702662,38.397779366455765,2.7568823046256847,288
MACRO,ridge,-0.5526146246515805,0.012284413358976067,44.51863556099658,0.10074598930341991,8435
MACRO,mlp,-0.22346304749128337,0.05489862528341221,39.930935300380085,1.0274465990226767,8435
MACRO,ridge_support_only,-0.035889929338021445,0.03507576224085008,37.274336908787234,0.9175946525214628,8435
MACRO,ridge_refit,-0.5020017344741252,0.014908095117098471,43.770836661856634,0.14502024034091712,8435
MACRO,mlp_finetune,-0.018540741400412973,0.021832717143869876,36.71965988793599,0.24197696574260286,8435
MACRO,ccpa_no_climate,-0.2506918344027914,0.021100823703664704,39.91091886544642,0.4004631158526683,8435
MACRO,ccpa,-0.1113840967384517,0.02363631822383988,38.18947206621958,0.44103289675279456,8435
