seed,held_out_region,method,r2,rmse,n_query
1,Clim-4,ridge,-0.23010061197005527,49.16529768111934,519
1,Clim-4,mlp,0.08855377569963052,42.32080118613009,519
1,Clim-4,ridge_support_only,0.03731805377053776,43.494041988623884,519
1,Clim-4,ridge_refit,-0.21606202825078746,48.883941942415326,519
1,Clim-4,mlp_finetune,0.0753077236725066,42.62721611528562,519
1,Clim-4,ccpa_no_climate,0.04258057921378178,43.374998431394296,519
1,Clim-4,ccpa,0.12001280589665331,41.58402582247782,519
1,Clim-5,ridge,-0.19048471416267554,39.04704464372837,347
1,Clim-5,mlp,-0.16733820317774417,38.66558690017635,347
1,Clim-5,ridge_support_only,-0.002407107001122233,35.830125209524255,347
1,Clim-5,ridge_refit,-0.18535656020724733,38.962853995023806,347
1,Clim-5,mlp_finetune,0.02169936380655957,35.396671488423664,347
1,Clim-5,ccpa_no_climate,-0.1996792184569971,39.197541191717605,347
1,Clim-5,ccpa,-0.17378405820222964,38.772192534123555,347
1,Clim-6,ridge,-0.9161144062670441,75.64130681858502,339
1,Clim-6,mlp,-0.6174880459205851,69.4974460580166,339
1,Clim-6,ridge_support_only,0.010114669180175784,54.3676735527488,339
1,Clim-6,ridge_refit,-0.729352337873681,71.86046910475491,339
1,Clim-6,mlp_finetune,0.015368461199820271,54.223204061303925,339
1,Clim-6,ccpa_no_climate,-0.01551101822713652,55.06689958131215,339
1,Clim-6,ccpa,-0.06308291343771666,56.341950047097846,339
1,Clim-7,ridge,-2.7174455457227156,57.0807397087045,288
1,Clim-7,mlp,-1.446721923268294,46.30838032148753,288
1,Clim-7,ridge_support_only,0.00039777021680931224,29.599262676166763,288
1,Clim-7,ridge_refit,-2.53097350784942,55.63069866769263,288
1,Clim-7,mlp_finetune,-0.8229910643180351,39.97233832962935,288
1,Clim-7,ccpa_no_climate,-1.5310291704801102,47.09945262912692,288
1,Clim-7,ccpa,-0.30820876308714573,33.86147029925336,288
2,Clim-0,ridge,0.037793198684813234,31.228125270153463,2926
2,Clim-0,mlp,0.019355434444734865,31.525901523967487,2926
2,Clim-0,ridge_support_only,-0.3303501568951306,36.71932458980737,2926
2,Clim-0,ridge_refit,0.0379790109089968,31.225109885328283,2926
2,Clim-0,mlp_finetune,0.05533171750220345,30.942212806777913,2926
2,Clim-0,ccpa_no_climate,0.06721404406918807,30.746996684250405,2926
2,Clim-0,ccpa,0.05612406567553774,30.929233568791872,2926
2,Clim-1,ridge,-0.1694824298643247,31.93287327477114,2375
2,Clim-1,mlp,0.05492958172043261,28.70603642158219,2375
2,Clim-1,ridge_support_only,0.11926186565691199,27.711787956785386,2375
2,Clim-1,ridge_refit,-0.16638338953899523,31.890535353980706,2375
2,Clim-1,mlp_finetune,0.22004640939767883,26.078074858613967,2375
2,Clim-1,ccpa_no_climate,0.08834204384844946,28.194026916676,2375
2,Clim-1,ccpa,0.04583141346569175,28.843881590025077,2375
2,Clim-2,ridge,-0.056845937841841554,35.28598052431085,1054
2,Clim-2,mlp,-0.25162416068968074,38.40018510231654,1054
2,Clim-2,ridge_support_only,0.002303436161245176,34.28432371476179,1054
2,Clim-2,ridge_refit,-0.05618341898054502,35.27491869793282,1054
2,Clim-2,mlp_finetune,-0.0921770880181716,35.87095008408914,1054
2,Clim-2,ccpa_no_climate,-0.25512888555587754,38.45391049659607,1054
2,Clim-2,ccpa,-0.10024209295105413,36.00314809677464,1054
2,Clim-3,ridge,-0.32424952885473,35.86092996035224,587
2,Clim-3,mlp,0.21939526471413218,27.532916955785552,587
2,Clim-3,ridge_support_only,0.1362044792689603,28.962904213058906,587
2,Clim-3,ridge_refit,-0.3106826243772558,35.676759860240075,587
2,Clim-3,mlp_finetune,0.23554945867656452,27.246538163476853,587
2,Clim-3,ccpa_no_climate,0.017885053769890913,30.882880027551508,587
2,Clim-3,ccpa,0.006930243325111052,31.0546409313479,587
2,Clim-4,ridge,-0.22659507893399145,49.28463063128698,519
2,Clim-4,mlp,0.1540408760665435,40.92941962542609,519
2,Clim-4,ridge_support_only,-0.05932542482228387,45.80106693406422,519
2,Clim-4,ridge_refit,-0.2138132859725408,49.02717172821846,519
2,Clim-4,mlp_finetune,0.1850889019288009,40.171311738346205,519
2,Clim-4,ccpa_no_climate,0.11941490098474306,41.75866087199601,519
2,Clim-4,ccpa,0.09639151359828335,42.30104025592097,519
2,Clim-5,ridge,-0.17225039620476945,40.35579071376347,347
2,Clim-5,mlp,-0.2160634400783359,41.10302479153411,347
2,Clim-5,ridge_support_only,-0.003933243947396914,37.34634327598661,347
2,Clim-5,ridge_refit,-0.1658597838690954,40.245639049884375,347
2,Clim-5,mlp_finetune,-0.020721414175540076,37.65730883217943,347
2,Clim-5,ccpa_no_climate,-0.20168250772575758,40.85926374756955,347
2,Clim-5,ccpa,-0.25338749777261693,41.72903544287871,347
2,Clim-6,ridge,-0.8238109923184718,74.81016224096416,339
2,Clim-6,mlp,-0.21551956179850018,61.073338156802976,339
2,Clim-6,ridge_support_only,-0.49605793307666635,67.75555200558665,339
2,Clim-6,ridge_refit,-0.6022872295190924,70.11983214440424,339
2,Clim-6,mlp_finetune,-0.07678223376499105,57.48236430948738,339
2,Clim-6,ccpa_no_climate,-0.05388340635912514,56.86787044995284,339
2,Clim-6,ccpa,-0.015523096285831262,55.823310080349856,339
2,Clim-7,ridge,-2.5864693060264945,56.958915620591085,288
2,Clim-7,mlp,-1.3782083824968137,46.38238817830841,288
2,Clim-7,ridge_support_only,-0.08749596614391897,31.364760873493413,288
2,Clim-7,ridge_refit,-2.39141334021347,55.38836118118933,288
2,Clim-7,mlp_finetune,-0.6786966457406081,38.96855166572063,288
2,Clim-7,ccpa_no_climate,-1.644194070506146,48.907427179388506,288
2,Clim-7,ccpa,-0.7523035469826056,39.8137260174801,288
3,Clim-0,ridge,0.036922351156226885,31.197849887838043,2926
3,Clim-0,mlp,0.09930148314976939,30.170585336529463,2926
3,Clim-0,ridge_support_only,0.05296057673554644,30.93698888101542,2926
3,Clim-0,ridge_refit,0.03727386077340611,31.19215598293507,2926
3,Clim-0,mlp_finetune,0.09663853521126409,30.215152636308236,2926
3,Clim-0,ccpa_no_climate,0.0751978865843298,30.57161762030149,2926
3,Clim-0,ccpa,0.12624792122474682,29.715847653928996,2926
3,Clim-1,ridge,-0.16730317508365444,31.917705843134648,2375
3,Clim-1,mlp,0.23088443296439343,25.908104214599216,2375
3,Clim-1,ridge_support_only,-0.037028828270093905,30.083977087296393,2375
3,Clim-1,ridge_refit,-0.16315881005960708,31.860995536349527,2375
3,Clim-1,mlp_finetune,0.2456598704625894,25.658037793941997,2375
3,Clim-1,ccpa_no_climate,-0.12050612751402423,31.27137318956863,2375
3,Clim-1,ccpa,0.09630132677127246,28.083527456926156,2375
3,Clim-2,ridge,-0.06004169928970038,35.38903113752906,1054
3,Clim-2,mlp,-0.34501737423001244,39.86310699377577,1054
3,Clim-2,ridge_support_only,-0.029754412163465416,34.879803436752496,1054
3,Clim-2,ridge_refit,-0.06014373931245287,35.39073437743351,1054
3,Clim-2,mlp_finetune,-0.2491672074897937,38.416472606497265,1054
3,Clim-2,ccpa_no_climate,-0.3305645283833627,39.64835459183648,1054
3,Clim-2,ccpa,-0.28722417558456037,38.997277777862514,1054
3,Clim-3,ridge,-0.31217528090385294,35.654382921292914,587
3,Clim-3,mlp,-0.09862280766730258,32.624307640198374,587
3,Clim-3,ridge_support_only,-0.05457420264618951,31.96359137473999,587
3,Clim-3,ridge_refit,-0.3014564244911564,35.50845809939687,587
3,Clim-3,mlp_finetune,0.2116542948002631,27.636010647393565,587
3,Clim-3,ccpa_no_climate,0.008780216269077323,30.98860163652412,587
3,Clim-3,ccpa,-0.0095407683454094,31.273675764569898,587
3,Clim-4,ridge,-0.23114907826470588,49.71730002679112,519
3,Clim-4,mlp,0.10593528974430433,42.367875771567135,519
3,Clim-4,ridge_support_only,0.05002588836040667,43.6725045309267,519
3,Clim-4,ridge_refit,-0.22120306786381905,49.516068695141065,519
3,Clim-4,mlp_finetune,0.15647963854365343,41.15285771303114,519
3,Clim-4,ccpa_no_climate,0.022694217586447296,44.296299574454956,519
3,Clim-4,ccpa,0.06863789436625334,43.24256982453622,519
3,Clim-5,ridge,-0.11824887399432726,38.81857969263664,347
3,Clim-5,mlp,-0.24102861107034967,40.89416109227893,347
3,Clim-5,ridge_support_only,-0.07413810941391152,38.045252349605725,347
3,Clim-5,ridge_refit,-0.10275540678872908,38.548723760236975,347
3,Clim-5,mlp_finetune,-0.014202562367740423,36.96857906164466,347
3,Clim-5,ccpa_no_climate,-0.24441311782043473,40.94988596704041,347
3,Clim-5,ccpa,-0.23664742925894777,40.821913297804485,347
3,Clim-6,ridge,-0.9121958057182973,76.21118422444331,339
3,Clim-6,mlp,-0.7926055965642844,73.78955706362287,339
3,Clim-6,ridge_support_only,-0.09560645004237878,57.68724778778284,339
3,Clim-6,ridge_refit,-0.7483385396522559,72.87277284716166,339
3,Clim-6,mlp_finetune,-0.14446416888969726,58.9594779630746,339
3,Clim-6,ccpa_no_climate,-0.01163758468065268,55.43256915040926,339
3,Clim-6,ccpa,-0.03430795772979489,56.05023818428926,339
3,Clim-7,ridge,-2.7016440973832365,57.497089775136686,288
3,Clim-7,mlp,-1.3378410217998833,45.69366787314633,288
3,Clim-7,ridge_support_only,-0.0014451016283860696,29.90626012924699,288
3,Clim-7,ridge_refit,-2.53646633031522,56.19960939051638,288
3,Clim-7,mlp_finetune,-0.47390931303859807,36.28138979035503,288
3,Clim-7,ccpa_no_climate,-1.677308416820181,48.898747468023466,288
3,Clim-7,ccpa,-0.59439610967964,37.73519914098966,288
4,Clim-0,ridge,0.03569708488217882,31.254982358404956,2926
4,Clim-0,mlp,0.12890650063961984,29.706049792523338,2926
4,Clim-0,ridge_support_only,0.020866354098778017,31.494412073623735,2926
4,Clim-0,ridge_refit,0.03601614408491616,31.249811257805572,2926
4,Clim-0,mlp_finetune,0.13122371744318406,29.66651259219167,2926
4,Clim-0,ccpa_no_climate,0.057781820359452785,30.895004159586367,2926
4,Clim-0,ccpa,0.15207999715686638,29.308254802079343,2926
4,Clim-1,ridge,-0.1677869401493819,31.79981628395647,2375
4,Clim-1,mlp,0.2035437054835284,26.261756993975073,2375
4,Clim-1,ridge_support_only,-0.2130000887229231,32.40956636290652,2375
4,Clim-1,ridge_refit,-0.16100649313552862,31.70736326250045,2375
4,Clim-1,mlp_finetune,0.2036923350280987,26.2593064796616,2375
4,Clim-1,ccpa_no_climate,-0.10178550341911441,30.88810969006131,2375
4,Clim-1,ccpa,-0.013633677214996531,29.62670270836436,2375
4,Clim-2,ridge,-0.056531619086661156,35.131501505752084,1054
4,Clim-2,mlp,-0.330989363975037,39.431450663802416,1054
4,Clim-2,ridge_support_only,-0.0003560412802703361,34.18477784878721,1054
4,Clim-2,ridge_refit,-0.05575605428968,35.11860470389044,1054
4,Clim-2,mlp_finetune,-0.1913417775142776,37.305567263824244,1054
4,Clim-2,ccpa_no_climate,-0.15173746695654056,36.68024348330655,1054
4,Clim-2,ccpa,-0.08910375627649048,35.66893072042478,1054
4,Clim-3,ridge,-0.3529756817151397,36.28834841215011,587
4,Clim-3,mlp,0.2939203991409408,26.214950355423706,587
4,Clim-3,ridge_support_only,-0.188684381569042,34.01382598475497,587
4,Clim-3,ridge_refit,-0.35444869899101206,36.30809703873994,587
4,Clim-3,mlp_finetune,0.21925067974241796,27.566270579709954,587
4,Clim-3,ccpa_no_climate,-0.3334686736796413,36.02579854067503,587
4,Clim-3,ccpa,-0.0478571055885868,31.935464597751842,587
4,Clim-4,ridge,-0.23126495455169582,49.73063708869079,519
4,Clim-4,mlp,0.13392461812310896,41.70864785373648,519
4,Clim-4,ridge_support_only,0.02350251546186699,44.28777154711858,519
4,Clim-4,ridge_refit,-0.22240122062525813,49.551311218409516,519
4,Clim-4,mlp_finetune,0.15470887304692083,41.20514235285582,519
4,Clim-4,ccpa_no_climate,-0.03493340791920008,45.59366111421657,519
4,Clim-4,ccpa,0.1323107494868947,41.747490286701144,519
4,Clim-5,ridge,-0.19304110102619831,39.84448167848853,347
4,Clim-5,mlp,-0.1637071684534892,39.351594429996716,347
4,Clim-5,ridge_support_only,0.00036565450248238207,36.472124645097246,347
4,Clim-5,ridge_refit,-0.19072870664589492,39.80584895906813,347
4,Clim-5,mlp_finetune,-0.08049414301542268,37.91854700633664,347
4,Clim-5,ccpa_no_climate,-0.14788949247497296,39.08323635460766,347
