seed,held_out_region,method,r2,rmse,n_query
3,Northern Crescent,mlp,0.0909094811455303,25.20598878026616,2522
3,Northern Crescent,ridge_support_only,0.2330092011646313,23.15235918156445,2522
3,Northern Crescent,ridge_refit,0.22097093066496443,23.333345201850776,2522
3,Northern Crescent,mlp_finetune,0.0819633389009637,25.32970820392202,2522
3,Northern Crescent,ccpa_no_climate,0.0364974660266917,25.949357242859953,2522
3,Northern Crescent,ccpa,0.2935833740004754,22.21931318484752,2522
3,Heartland,ridge,-0.0397399345541591,30.571183747164447,1445
3,Heartland,mlp,0.4056714977581407,23.11336470725286,1445
3,Heartland,ridge_support_only,0.1935944728219161,26.923197737718116,1445
3,Heartland,ridge_refit,-0.029020349152751423,30.41318295792139,1445
3,Heartland,mlp_finetune,0.4238046826582371,22.758034698547128,1445
3,Heartland,ccpa_no_climate,0.0921474663957208,28.56653384637545,1445
3,Heartland,ccpa,0.3192733902508786,24.736386428993995,1445
3,Northern Great Plains,ridge,-0.5420072302813257,55.40309027813536,1394
3,Northern Great Plains,mlp,-0.5898365631576084,56.255763700278386,1394
3,Northern Great Plains,ridge_support_only,-0.052319916070358685,45.76828924633841,1394
3,Northern Great Plains,ridge_refit,-0.511953540159704,54.86053109160967,1394
3,Northern Great Plains,mlp_finetune,0.0060378140008598,44.48112018876952,1394
3,Northern Great Plains,ccpa_no_climate,-0.3392328764123382,51.63198662418918,1394
3,Northern Great Plains,ccpa,-0.0471073205660033,45.65479346138272,1394
3,Prairie Gateway,ridge,-0.7106778315208475,57.60840394318536,422
3,Prairie Gateway,mlp,-1.0753445860342703,63.45222238025993,422
3,Prairie Gateway,ridge_support_only,0.3757207316727721,34.80095691104118,422
3,Prairie Gateway,ridge_refit,-0.62131420849233,56.083527760314475,422
3,Prairie Gateway,mlp_finetune,0.1357265474387969,40.94749287607744,422
3,Prairie Gateway,ccpa_no_climate,-0.0085369323495541,44.23312602322672,422
3,Prairie Gateway,ccpa,-0.0078247305539649,44.21750513996477,422
3,Basin and Range,ridge,-32.51845181721888,152.27033482007823,67
3,Basin and Range,mlp,-26.82045791977288,138.7252334559455,67
3,Basin and Range,ridge_support_only,0.285670683555862,22.22913505076531,67
3,Basin and Range,ridge_refit,-16.906110899060483,111.294566507701,67
3,Basin and Range,mlp_finetune,-1.116493737966016,38.263246995808615,67
3,Basin and Range,ccpa_no_climate,-1.7913995741268565,43.94245647546711,67
3,Basin and Range,ccpa,-0.7337241977253168,34.630864463259805,67
4,Southern Seaboard,ridge,-0.1213315150310212,33.04500693748813,2649
4,Southern Seaboard,mlp,-0.4148822031807084,37.119231419738625,2649
4,Southern Seaboard,ridge_support_only,-0.05718804065317751,32.08595381834275,2649
4,Southern Seaboard,ridge_refit,-0.11527260824823671,32.95560973180872,2649
4,Southern Seaboard,mlp_finetune,-0.2790280671365195,35.292211295060945,2649
4,Southern Seaboard,ccpa_no_climate,-0.4105610668894697,37.06250588077095,2649
4,Southern Seaboard,ccpa,-0.2574101909558646,34.99268934373264,2649
4,Northern Crescent,ridge,0.2086103824915244,23.553171834148777,2522
4,Northern Crescent,mlp,0.1961872306727121,23.73731958478823,2522
4,Northern Crescent,ridge_support_only,0.10940765376260875,24.985825675308373,2522
4,Northern Crescent,ridge_refit,0.2140061955797874,23.47273997174419,2522
4,Northern Crescent,mlp_finetune,0.2042479513016267,23.617999499546936,2522
4,Northern Crescent,ccpa_no_climate,0.3006740486142051,22.140837718716003,2522
4,Northern Crescent,ccpa,0.2217033754036299,23.357523789197373,2522
4,Heartland,ridge,-0.0546245861463317,30.569881667802253,1445
4,Heartland,mlp,0.3738206332528129,23.55560094408534,1445
4,Heartland,ridge_support_only,-1.5792237150619037,47.80676078458246,1445
4,Heartland,ridge_refit,-0.04633978171800268,30.44957115564808,1445
4,Heartland,mlp_finetune,0.397752857313859,23.101074775973053,1445
4,Heartland,ccpa_no_climate,0.0611849971755152,28.84262758602362,1445
4,Heartland,ccpa,0.3447855117606675,24.095534129535373,1445
4,Northern Great Plains,ridge,-0.5129432010218429,54.87930468172381,1394
4,Northern Great Plains,mlp,-0.2892133192285293,50.65935780671096,1394
4,Northern Great Plains,ridge_support_only,-0.5795649382032608,56.074580178157206,1394
4,Northern Great Plains,ridge_refit,-0.4212948451851153,53.19114984820953,1394
4,Northern Great Plains,mlp_finetune,0.2466729112141716,38.72479081533049,1394
4,Northern Great Plains,ccpa_no_climate,-0.0866551085065965,46.50965855872624,1394
4,Northern Great Plains,ccpa,0.0280782850622081,43.98584412989081,1394
4,Prairie Gateway,ridge,-0.7377080591955067,57.56057155616491,422
4,Prairie Gateway,mlp,-0.684524482216115,56.67288919688064,422
4,Prairie Gateway,ridge_support_only,0.32302117963766575,35.92727108517903,422
4,Prairie Gateway,ridge_refit,-0.637015257890011,55.8679908919465,422
4,Prairie Gateway,mlp_finetune,0.292213851096488,36.73564924568089,422
4,Prairie Gateway,ccpa_no_climate,0.1212086701266079,40.93356516736442,422
4,Prairie Gateway,ccpa,0.1351088666134738,40.60854344938034,422
4,Basin and Range,ridge,-28.66549034291058,157.69697955954732,67
4,Basin and Range,mlp,-15.098156067862732,116.16777634935468,67
4,Basin and Range,ridge_support_only,0.04631720910889814,28.27480266044529,67
4,Basin and Range,ridge_refit,-16.0940023829052,119.70698419093203,67
4,Basin and Range,mlp_finetune,-0.4301522049750914,34.624916885167025,67
4,Basin and Range,ccpa_no_climate,-1.949046554626728,49.720836185647,67
4,Basin and Range,ccpa,-1.4707075365868565,45.5101513237739,67
