held_out_region,method,support_size,r2_mean,r2_std,rmse_mean,rmse_std,n_query
MACRO,mlp,0,-2.4945019177437633,0.8995074601109082,50.625793749137415,1.5999566423345342,8307
MACRO,ridge_support_only,8,-0.6325633265429995,0.6093751205353243,38.67904028049203,4.2179668940029424,8307
MACRO,ridge_support_only,16,-0.06192671132577917,0.08935866300845566,33.94204150368113,0.8416062405173812,8307
MACRO,ridge_support_only,32,0.0505638463119681,0.038345848223112274,32.236586235379,0.8449574947581582,8307
MACRO,ridge_support_only,64,0.08421777860027535,0.04036587912281998,31.585864851203922,0.9723074631507134,8307
MACRO,ridge_refit,8,-2.0936211916581717,0.7249334276861542,47.86383507542509,0.8147871563350556,8307
MACRO,ridge_refit,16,-1.9820644290078733,0.6771801222531694,47.44734565956776,0.8047745241565518,8307
MACRO,ridge_refit,32,-1.7884187753902858,0.6044126787636124,46.67855030926635,0.8395951107512696,8307
MACRO,ridge_refit,64,-1.4889374416668477,0.46277824939732937,45.39445031343464,0.9359395169138189,8307
MACRO,mlp_finetune,8,-0.4592585315910977,0.19934145823780017,38.06952221082706,2.3591628623281258,8307
MACRO,mlp_finetune,16,-0.430649694545025,0.17903854973881178,37.68023553548422,1.4669587043024035,8307
MACRO,mlp_finetune,32,-0.3629717604607783,0.2130175105741998,36.61927836017239,1.4880980898582545,8307
MACRO,mlp_finetune,64,-0.3408950709841606,0.191465552862819,36.300821535399145,1.2232052604795423,8307
MACRO,ccpa_no_climate,8,-0.6314894908502598,0.2770458381328391,40.71954753874963,1.8481792953236154,8307
MACRO,ccpa_no_climate,16,-0.668617482424805,0.2876751137834943,41.165487889337825,1.5953390145139312,8307
MACRO,ccpa_no_climate,32,-0.6575211358079371,0.2683698612772706,41.135395916884775,1.933820292507469,8307
MACRO,ccpa_no_climate,64,-0.6553963165004227,0.28337291215533783,40.86908182508716,1.8112660840710157,8307
MACRO,ccpa,8,-0.4752720246914337,0.14004389519027174,39.51130567952036,1.5794963490090441,8307
MACRO,ccpa,16,-0.4981565559506526,0.09660792908493886,39.912084797018125,1.6602313840019451,8307
MACRO,ccpa,32,-0.48207645425881973,0.10910521429636982,39.53684628161896,1.2095901396111859,8307
MACRO,ccpa,64,-0.43820535948792544,0.04997160659082387,39.077985475024754,1.346798321205095,8307
