held_out_region,method,r2_mean,r2_std,rmse_mean,rmse_std,n_query
Heartland,ridge,-0.9219830878728154,0.004916825548094732,34.119088662981014,0.03941820179600253,2741
Heartland,mlp,0.06739887847007757,0.09594235197227072,23.741123360204092,1.2306447181812281,2741
Heartland,ridge_support_only,0.042446317208968895,0.13134373393324933,24.037423569206194,1.6150564037010124,2741
Heartland,ridge_refit,-0.8686327067325615,0.015166824494967207,33.64204494242891,0.1436954266745099,2741
Heartland,mlp_finetune,0.13822717037822896,0.08871268879057564,22.821548166248903,1.1815066830827263,2741
Heartland,ccpa_no_climate,-0.05864518286215019,0.19540065132851753,25.24407224990434,2.2896996364983613,2741
Heartland,ccpa,0.2201656948396317,0.05810070295658809,21.721530900152793,0.8061048295718249,2741
Northern Crescent,ridge,0.013888572815016653,0.004817972134001285,24.417099001356878,0.09379736215694796,1386
Northern Crescent,mlp,-0.08058057318362603,0.07786836829548544,25.54770590758106,0.9454222748914485,1386
Northern Crescent,ridge_support_only,0.15667871206336748,0.12882902882768518,22.533479752537225,1.7287478317080687,1386
Northern Crescent,ridge_refit,0.03569741567948579,0.0043615572971193355,24.145680456645582,0.11544230524759036,1386
Northern Crescent,mlp_finetune,0.0003101208458933469,0.057666445825987775,24.576924765757898,0.7266576305996181,1386
Northern Crescent,ccpa_no_climate,0.22154029391079993,0.04158236014125667,21.689781718966564,0.6541812434450796,1386
Northern Crescent,ccpa,0.24800039078213126,0.04797351681414887,21.31281573735687,0.6613297874884292,1386
Southern Seaboard,ridge,-0.21128217852895798,0.007318876277343433,36.76765659055243,0.08813175046832433,1148
Southern Seaboard,mlp,-0.03419035002123956,0.10270340498549192,33.943060987362806,1.671978467483552,1148
Southern Seaboard,ridge_support_only,0.007928599635161192,0.09920136252925621,33.24307787366032,1.6353303921880453,1148
Southern Seaboard,ridge_refit,-0.19074229111723967,0.012412621550491212,36.45425281279497,0.1600025529001654,1148
Southern Seaboard,mlp_finetune,0.010367141052226669,0.09967948107498419,33.202907316572485,1.6556382082997578,1148
Southern Seaboard,ccpa_no_climate,-0.03876187828562196,0.06903180414519776,34.031847495929796,1.0216970235091956,1148
Southern Seaboard,ccpa,0.020625262520954847,0.03976203418579457,33.054745179643085,0.5818400698861509,1148
Prairie Gateway,ridge,-0.055855511253640924,0.008023899030732787,48.77691070017083,0.21523201712998724,992
Prairie Gateway,mlp,0.15583333544171332,0.06578772601798151,43.58682100035765,1.7049090640727638,992
Prairie Gateway,ridge_support_only,0.02373723264699785,0.125517515289753,46.82525011504778,3.040326209986024,992
Prairie Gateway,ridge_refit,-0.04410274763694386,0.013370100771743334,48.504209661433606,0.3373788730410293,992
Prairie Gateway,mlp_finetune,0.19415594243393655,0.07510918548213259,42.5742560603199,1.926876242910262,992
Prairie Gateway,ccpa_no_climate,0.19999662432204626,0.04893279873918723,42.441146202932956,1.2712971484202304,992
Prairie Gateway,ccpa,0.2440517719447067,0.06186551737849834,41.24447544287952,1.619092140287717,992
Eastern Uplands,ridge,0.12238376215747933,0.0025664700667769654,26.237564793190234,0.15027717631780485,898
Eastern Uplands,mlp,0.14133358071525212,0.041445077800005156,25.947362085769395,0.6853057269319718,898
Eastern Uplands,ridge_support_only,0.04886754629164665,0.03403991636473545,27.311570285986864,0.5536249660119398,898
Eastern Uplands,ridge_refit,0.12327423259081183,0.0030350103446565454,26.22426831457746,0.157836180189865,898
Eastern Uplands,mlp_finetune,0.16568422563273721,0.03843151217958962,25.577382310884033,0.6495080579524259,898
Eastern Uplands,ccpa_no_climate,0.09693905027518668,0.05017675036557647,26.60812402158698,0.7879919077995243,898
Eastern Uplands,ccpa,0.1965371218079324,0.03753997826879851,25.100089916231656,0.6462729458810846,898
Mississippi Portal,ridge,-1.249903729428658,0.022990898744817155,32.75193817234945,0.1366805137698626,559
Mississippi Portal,mlp,-0.9895695794017645,0.45988699927800464,30.650020356071792,3.395946217880096,559
Mississippi Portal,ridge_support_only,0.05295464692223308,0.0681681140112059,21.239488541550582,0.7989272951319631,559
Mississippi Portal,ridge_refit,-1.1872727404611247,0.03272487133420232,32.292427182088126,0.21168158963655542,559
Mississippi Portal,mlp_finetune,-0.27090321168040543,0.1371813673768487,24.588525757140832,1.363525313483727,559
Mississippi Portal,ccpa_no_climate,-0.3502883871780681,0.18431047874191608,25.324980440186447,1.6227677218220662,559
Mississippi Portal,ccpa,-0.04467710053901466,0.0947108569178401,22.303594421606192,1.097721140113198,559
Northern Great Plains,ridge,-1.21565657169975,0.04203154537369982,60.69695553764061,0.4171963720464094,498
Northern Great Plains,mlp,-0.4270403426967846,0.13820043857504552,48.67212436036308,2.3996859600736435,498
Northern Great Plains,ridge_support_only,-0.17364532189032333,0.31328646808291166,43.86430461929627,5.77647897358783,498
Northern Great Plains,ridge_refit,-1.04539200121832,0.06405286097549169,58.31372120484762,0.7621656638633507,498
Northern Great Plains,mlp_finetune,-0.16072223055239437,0.12180890749128448,43.8862942994193,2.381246420287825,498
Northern Great Plains,ccpa_no_climate,-0.18034040342998625,0.12491329511936913,44.247183501163946,2.3163463666281863,498
Northern Great Plains,ccpa,0.10480489118385387,0.09014838034422129,38.539553972017885,1.8372715812062732,498
Fruitful Rim,ridge,-2.9622832189415336,0.13797500496564047,107.37768887464468,2.11693655951482,204
Fruitful Rim,mlp,-1.427362962699446,0.5236097420609779,83.6638714329314,8.902998245474398,204
Fruitful Rim,ridge_support_only,0.7429977827504491,0.029493275758758528,27.313317876731606,1.513485785914516,204
Fruitful Rim,ridge_refit,-2.0758294103222914,0.2797271940927857,94.5438504331966,4.547043690430277,204
Fruitful Rim,mlp_finetune,0.3249224250392623,0.16987946494350123,44.023698594113185,5.586611058867546,204
Fruitful Rim,ccpa_no_climate,0.17385407015260881,0.14680220079282788,48.89464481691165,4.238475525715208,204
Fruitful Rim,ccpa,0.3318160494449244,0.08735813081427377,44.020061317588315,2.789705937163573,204
MACRO,ridge,-0.8100864953441075,0.01220321572582342,46.39311279161076,0.2058165880923273,8426
MACRO,mlp,-0.3242722516719772,0.07390192209759211,39.46901118633016,1.0867662009260308,8426
MACRO,ridge_support_only,0.11274568945356263,0.04329107559133288,30.795989079252102,0.9071786087869771,8426
MACRO,ridge_refit,-0.656625031152273,0.02838834880088381,44.26505687600161,0.47291007847302124,8426
MACRO,mlp_finetune,0.05025519789368564,0.027909811077408676,32.65644215880707,0.8073647016811073,8426
MACRO,ccpa_no_climate,0.008036773363101898,0.05897750203457903,33.56022255594784,0.779916145424349,8426
MACRO,ccpa,0.16516551024814005,0.029558991701799903,30.912108360934536,0.6968536952785859,8426
