seed,held_out_region,method,r2,rmse,n_query
0,Fruitful Rim,ridge_refit,-2.1236294971961893,95.10140558452741,204
0,Fruitful Rim,mlp_finetune,0.2661928957932772,46.09439659069422,204
0,Fruitful Rim,ccpa_no_climate,0.24032522316501992,46.899804416077785,204
0,Fruitful Rim,ccpa,0.3404842943510977,43.698823963476784,204
1,Heartland,ridge,-0.9171449922637511,34.140684032465835,2741
1,Heartland,mlp,-0.03345409985895009,25.06630586711834,2741
1,Heartland,ridge_support_only,0.1010607898410576,23.378137063001425,2741
1,Heartland,ridge_refit,-0.8594157198919012,33.622731125213896,2741
1,Heartland,mlp_finetune,0.04610569404055187,24.08212834938635,2741
1,Heartland,ccpa_no_climate,-0.38840584344415285,29.053800823910652,2741
1,Heartland,ccpa,0.20259560704366453,22.018313473579994,2741
1,Northern Crescent,ridge,0.018047260481883654,24.51463838482531,1386
1,Northern Crescent,mlp,-0.19045798544723236,26.9921348279492,1386
1,Northern Crescent,ridge_support_only,-0.0585762445007596,25.45313436945996,1386
1,Northern Crescent,ridge_refit,0.03824918691137602,24.261155386219894,1386
1,Northern Crescent,mlp_finetune,-0.07884164336886013,25.69561693420454,1386
1,Northern Crescent,ccpa_no_climate,0.19033270939991231,22.260427254264393,1386
1,Northern Crescent,ccpa,0.32672837560024703,20.29903320012921,1386
1,Southern Seaboard,ridge,-0.2174160299090795,36.69772097636497,1148
1,Southern Seaboard,mlp,-0.012592466551771153,33.468552702151676,1148
1,Southern Seaboard,ridge_support_only,0.044621949159273755,32.50926989466763,1148
1,Southern Seaboard,ridge_refit,-0.19721766666240348,36.392018513926196,1148
1,Southern Seaboard,mlp_finetune,0.02830257355345278,32.78574921779797,1148
1,Southern Seaboard,ccpa_no_climate,-0.15074323750156782,35.678681936329184,1148
1,Southern Seaboard,ccpa,-0.04741389952698549,34.03915361169203,1148
1,Prairie Gateway,ridge,-0.06348813362313743,49.0304166888967,992
1,Prairie Gateway,mlp,0.24643492933009536,41.27239200694345,992
1,Prairie Gateway,ridge_support_only,-0.12739393611591043,50.48206448125719,992
1,Prairie Gateway,ridge_refit,-0.053876575091701184,48.80835105150979,992
1,Prairie Gateway,mlp_finetune,0.28570727910856863,40.18253874541681,992
1,Prairie Gateway,ccpa_no_climate,0.2657956037038901,40.73875478367511,992
