seed,held_out_region,method,r2,rmse,n_query
3,Heartland,mlp_finetune,0.2217967889731973,26.448217165422324,1445
3,Heartland,ccpa_no_climate,-0.2492075855509012,33.50944225769364,1445
3,Heartland,ccpa,-0.1008241137153087,31.456388515929792,1445
3,Northern Great Plains,ridge,-0.3349743464529753,51.54983084811856,1394
3,Northern Great Plains,mlp,-1.0824369819887845,64.38381671610495,1394
3,Northern Great Plains,ridge_support_only,-0.0012294013568967532,44.64343278883728,1394
3,Northern Great Plains,ridge_refit,-0.324361367608488,51.344512686615396,1394
3,Northern Great Plains,mlp_finetune,-0.1737862470497231,48.33762329356151,1394
3,Northern Great Plains,ccpa_no_climate,-0.3739693166163684,52.29730407597994,1394
3,Northern Great Plains,ccpa,-0.3685734453805396,52.19451170814242,1394
3,Prairie Gateway,ridge,-0.6115848267473523,55.91499808026241,422
3,Prairie Gateway,mlp,-0.9931707321498442,62.18333067488047,422
3,Prairie Gateway,ridge_support_only,0.324446638265116,36.201916235605445,422
3,Prairie Gateway,ridge_refit,-0.5898724847573265,55.53705879112231,422
3,Prairie Gateway,mlp_finetune,-0.0364168555179871,44.84034683243169,422
3,Prairie Gateway,ccpa_no_climate,-0.0790667618005624,45.75366489834803,422
3,Prairie Gateway,ccpa,-0.4443901012484876,52.93512965495479,422
3,Basin and Range,ridge,-9.084010474941683,83.51990109279139,67
3,Basin and Range,mlp,-13.11363683087608,98.80815644062244,67
3,Basin and Range,ridge_support_only,0.10094080088881141,24.938335989885953,67
3,Basin and Range,ridge_refit,-7.2407861908836715,75.50185996846825,67
3,Basin and Range,mlp_finetune,-0.6762664983629614,34.05217526016149,67
3,Basin and Range,ccpa_no_climate,-0.968364172921875,36.89997340138892,67
3,Basin and Range,ccpa,-1.184440670324491,38.872587888145475,67
4,Southern Seaboard,ridge,-0.1512107223632093,33.482374238342004,2649
4,Southern Seaboard,mlp,-0.953721406900942,43.618442182146346,2649
4,Southern Seaboard,ridge_support_only,-0.059957072876060113,32.12794679153369,2649
4,Southern Seaboard,ridge_refit,-0.15074595788626755,33.475614837664715,2649
4,Southern Seaboard,mlp_finetune,-0.6124949491979457,39.62670983277941,2649
4,Southern Seaboard,ccpa_no_climate,-0.7327510900184946,41.077776124604966,2649
4,Southern Seaboard,ccpa,-0.7403452296741131,41.16769363227352,2649
4,Northern Crescent,ridge,-0.1327504903846734,28.178726106684408,2522
4,Northern Crescent,mlp,-0.3245013466816764,30.47055947598355,2522
4,Northern Crescent,ridge_support_only,-0.10317414755188148,27.808416806875115,2522
4,Northern Crescent,ridge_refit,-0.12929026895013096,28.135654305400156,2522
4,Northern Crescent,mlp_finetune,-0.144725440114587,28.3272811945046,2522
