held_out_region,method,support_size,r2_mean,r2_std,rmse_mean,rmse_std,n_query
Northern Great Plains,ccpa_no_climate,32,-0.1909069792324161,0.1171927777707893,48.66250049080293,2.461868374125992,1362
Northern Great Plains,ccpa_no_climate,64,-0.17386809458024982,0.10990568904746251,48.3188908708152,2.3219109806873615,1362
Northern Great Plains,ccpa,8,-0.09551684443227082,0.3348332666839986,46.34299039055078,6.734466928363489,1362
Northern Great Plains,ccpa,16,-0.05499932816572099,0.1911297195124488,45.71189649130523,4.042075431057445,1362
Northern Great Plains,ccpa,32,-0.00010238808152696204,0.10646151608578053,44.59040474536493,2.3773484300615397,1362
Northern Great Plains,ccpa,64,0.028747139836348096,0.1481421441929192,43.88884789218582,3.346458281011616,1362
Prairie Gateway,ridge,0,-0.7075260962022623,0.024345291076048572,57.24229488084941,0.5111614565567363,390
Prairie Gateway,mlp,0,-0.8165255113728209,0.28375218691552706,58.878752095794894,4.205377637960479,390
Prairie Gateway,ridge_support_only,8,-0.10259432926313783,0.23644449758538108,45.77836756918929,4.499656230832383,390
Prairie Gateway,ridge_support_only,16,-0.02292451336477246,0.3533455728362312,43.764064389510644,7.024962209798231,390
Prairie Gateway,ridge_support_only,32,0.30596726673493824,0.054600468746344936,36.473471950451696,1.4799982558143467,390
Prairie Gateway,ridge_support_only,64,0.3878595586611838,0.0558444075441432,34.254412115237415,1.8126238537094324,390
Prairie Gateway,ridge_refit,8,-0.6814616020875481,0.035809500072021154,56.801867949640666,0.628980016462602,390
Prairie Gateway,ridge_refit,16,-0.6612390599085541,0.038289925744059136,56.458739123042754,0.662726722484219,390
Prairie Gateway,ridge_refit,32,-0.6154431942697921,0.0332875516292147,55.67533957659275,0.5471271274392897,390
Prairie Gateway,ridge_refit,64,-0.533760560804817,0.02804565280433436,54.25046807726142,0.5310436802127548,390
Prairie Gateway,mlp_finetune,8,-0.03266008365831896,0.2841584615938229,44.22577336121783,5.7907854246692105,390
Prairie Gateway,mlp_finetune,16,0.05703413759586642,0.15496730661100022,42.42618503358369,3.3548670635422937,390
