held_out_region,method,r2_mean,r2_std,rmse_mean,rmse_std,n_query
Fruitful Rim,mlp,-0.7105430095275731,0.30670686913077067,70.33921220841894,6.273691977009986,204
Fruitful Rim,ridge_support_only,0.7297351560899712,0.035305018706039165,27.999100187349388,1.7353219051065767,204
Fruitful Rim,ridge_refit,-0.4009959693702442,0.028168743145049652,63.8542511212348,0.8057769959760224,204
Fruitful Rim,mlp_finetune,0.3822681822574869,0.11951918518988511,42.24419566783587,3.991249831760858,204
Fruitful Rim,ccpa_no_climate,-0.07735067236241597,0.22296390829177323,55.74677078654528,5.9163800526418875,204
Fruitful Rim,ccpa,0.04476482218982545,0.1135479772970345,52.65301166053199,3.043478889261604,204
MACRO,ridge,-0.7730437055804746,0.005976265414556484,43.86325624034147,0.08855943851058802,8426
MACRO,mlp,-0.7254478317442687,0.09007069432775047,42.76905473858674,1.311717103880144,8426
MACRO,ridge_support_only,0.08948672475862017,0.023555698466593424,31.000089378529303,0.6154058599922129,8426
MACRO,ridge_refit,-0.740104195631145,0.005929801565213985,43.352806506995385,0.09006071525070715,8426
MACRO,mlp_finetune,-0.10441004952550954,0.028826228860704618,34.387052571709305,0.6278958992590142,8426
MACRO,ccpa_no_climate,-0.476964602046771,0.019970351854479474,39.68743001845851,0.6789855407550314,8426
MACRO,ccpa,-0.3026420564970186,0.042454363746409714,37.519837507243786,0.46079142368981235,8426
