seed,held_out_region,method,r2,rmse,n_query
1,Heartland,ridge,-1.7931723908004766,41.209145460802375,2741
1,Heartland,mlp,-0.8407164345156262,33.45323978300002,2741
1,Heartland,ridge_support_only,0.05986405632454472,23.907824936432192,2741
1,Heartland,ridge_refit,-1.7598995766143206,40.96296443704279,2741
1,Heartland,mlp_finetune,-0.11260308609442093,26.00847382800755,2741
1,Heartland,ccpa_no_climate,-1.0807075604159815,35.56724783448178,2741
1,Heartland,ccpa,-0.9495182519522136,34.42773023259874,2741
1,Northern Crescent,ridge,-0.62356518608303,31.522094263812612,1386
1,Northern Crescent,mlp,-0.5202550476962606,30.502709970459733,1386
1,Northern Crescent,ridge_support_only,-0.06184005536488657,25.492342825942305,1386
1,Northern Crescent,ridge_refit,-0.5997117850840048,31.28967631178444,1386
1,Northern Crescent,mlp_finetune,-0.15593612424775594,26.597885760436935,1386
1,Northern Crescent,ccpa_no_climate,-0.10453516966226961,25.99979793501616,1386
1,Northern Crescent,ccpa,-0.23436101088338956,27.485351541677968,1386
1,Southern Seaboard,ridge,-0.41465913575157987,39.55901693778809,1148
1,Southern Seaboard,mlp,-0.5513028710392021,41.42551196772517,1148
1,Southern Seaboard,ridge_support_only,-0.051891097447409384,34.11182665694618,1148
1,Southern Seaboard,ridge_refit,-0.40892464054092437,39.478756843084724,1148
1,Southern Seaboard,mlp_finetune,-0.334780859990534,38.42594630754889,1148
1,Southern Seaboard,ccpa_no_climate,-0.4212706731558209,39.65135050279704,1148
1,Southern Seaboard,ccpa,-0.45829226755699004,40.164454494182074,1148
1,Prairie Gateway,ridge,-0.1216651038535741,50.35363926884605,992
1,Prairie Gateway,mlp,-0.11724785013460148,50.25439208009021,992
1,Prairie Gateway,ridge_support_only,0.21074344310309756,42.23848758579629,992
1,Prairie Gateway,ridge_refit,-0.10746869537623915,50.03397294814405,992
1,Prairie Gateway,mlp_finetune,0.03296470376046734,46.754177671171256,992
1,Prairie Gateway,ccpa_no_climate,0.12600539363818875,44.44814452545476,992
1,Prairie Gateway,ccpa,0.1329997323992056,44.269934121343766,992
1,Eastern Uplands,ridge,-0.15001141178699062,30.16250713493841,898
1,Eastern Uplands,mlp,-0.25564445199991126,31.517350662404212,898
1,Eastern Uplands,ridge_support_only,-0.09401985886824393,29.41907174600866,898
1,Eastern Uplands,ridge_refit,-0.148765781849435,30.14616751395225,898
1,Eastern Uplands,mlp_finetune,-0.18718047067743981,30.64606614127763,898
1,Eastern Uplands,ccpa_no_climate,-0.12753986257549954,29.866361331759865,898
1,Eastern Uplands,ccpa,-0.20365975919303958,30.85803259006396,898
1,Mississippi Portal,ridge,-1.6540230969912422,35.392343001321365,559
1,Mississippi Portal,mlp,-2.7877773432806796,42.28138317497047,559
1,Mississippi Portal,ridge_support_only,0.046456093687540556,21.214231938851697,559
1,Mississippi Portal,ridge_refit,-1.6104131400900572,35.100361447561625,559
1,Mississippi Portal,mlp_finetune,-0.4692351210128207,26.333138046648372,559
1,Mississippi Portal,ccpa_no_climate,-1.450184225602971,34.006061426673135,559
1,Mississippi Portal,ccpa,-0.9363797148918973,30.230980100832127,559
1,Northern Great Plains,ridge,-0.9275103716900843,56.61053525671281,498
1,Northern Great Plains,mlp,-0.29534962403438403,46.40795176640614,498
1,Northern Great Plains,ridge_support_only,-0.3459505520212498,47.305697664961,498
1,Northern Great Plains,ridge_refit,-0.8870166311261176,56.012732974346214,498
1,Northern Great Plains,mlp_finetune,0.11109305591558649,38.4438654711862,498
1,Northern Great Plains,ccpa_no_climate,-0.721090234594397,53.49346372995872,498
1,Northern Great Plains,ccpa,-0.1495660310805198,43.718561182052156,498
1,Fruitful Rim,ridge,-0.5193979375882496,66.7815848685262,204
1,Fruitful Rim,mlp,-1.094661737853809,78.41116476329363,204
1,Fruitful Rim,ridge_support_only,0.7361322694777881,27.83005702259551,204
1,Fruitful Rim,ridge_refit,-0.42426803662321766,64.65718896050353,204
1,Fruitful Rim,mlp_finetune,0.3392620774935786,44.038809687476615,204
1,Fruitful Rim,ccpa_no_climate,-0.13164748957263894,57.63370476415977,204
1,Fruitful Rim,ccpa,0.09493383397976507,51.54198263642086,204
2,Heartland,ridge,-1.8054057657061664,41.12552146741269,2741
2,Heartland,mlp,-0.8720655808804911,33.59495815457011,2741
2,Heartland,ridge_support_only,0.014115663314805293,24.379599033354218,2741
2,Heartland,ridge_refit,-1.7747173079339968,40.89996598156321,2741
2,Heartland,mlp_finetune,-0.22937990739709657,27.224294281422928,2741
2,Heartland,ccpa_no_climate,-0.9485344180291926,34.27422282681921,2741
2,Heartland,ccpa,-0.6821662646389592,31.845497263512176,2741
2,Northern Crescent,ridge,-0.6265312114581842,31.439222815278352,1386
2,Northern Crescent,mlp,-0.7154447691179162,32.28709495486415,1386
2,Northern Crescent,ridge_support_only,-0.030026176506771973,25.01869955824206,1386
2,Northern Crescent,ridge_refit,-0.6089011064052952,31.268372432719502,1386
2,Northern Crescent,mlp_finetune,-0.050456674441318405,25.265603327336844,1386
2,Northern Crescent,ccpa_no_climate,-0.006267405700330908,24.728473257968556,1386
2,Northern Crescent,ccpa,-0.01704307727247434,24.86052381067172,1386
2,Southern Seaboard,ridge,-0.40036897294161977,39.53415271926585,1148
2,Southern Seaboard,mlp,-0.43939736759925907,40.08127680872448,1148
2,Southern Seaboard,ridge_support_only,-0.08598861289554094,34.814794132225494,1148
2,Southern Seaboard,ridge_refit,-0.3907373831480503,39.397962277292386,1148
2,Southern Seaboard,mlp_finetune,-0.15762751221131444,35.94476226152043,1148
2,Southern Seaboard,ccpa_no_climate,-0.4296017284996063,39.94465991671442,1148
2,Southern Seaboard,ccpa,-0.39194106105689475,39.41500798299867,1148
2,Prairie Gateway,ridge,-0.13159955847108828,50.41460664707356,992
2,Prairie Gateway,mlp,-0.050734832008348496,48.57989402337958,992
2,Prairie Gateway,ridge_support_only,-0.04796886175582937,48.51591066431114,992
2,Prairie Gateway,ridge_refit,-0.1324016037674871,50.432469695715746,992
2,Prairie Gateway,mlp_finetune,-0.0020066900741970706,47.44006866348829,992
2,Prairie Gateway,ccpa_no_climate,-0.002960246991395854,47.462636401219946,992
2,Prairie Gateway,ccpa,0.02942626057359765,46.690042217190395,992
2,Eastern Uplands,ridge,-0.14507560545753306,30.135802020657877,898
2,Eastern Uplands,mlp,-0.2875600236464322,31.955779431199453,898
2,Eastern Uplands,ridge_support_only,0.003152981782234221,28.117708863039255,898
2,Eastern Uplands,ridge_refit,-0.14326392085800843,30.111952861578885,898
2,Eastern Uplands,mlp_finetune,-0.23506674237714975,31.297589238856474,898
2,Eastern Uplands,ccpa_no_climate,-0.1270452326769409,29.89760129120182,898
2,Eastern Uplands,ccpa,-0.12129499871163074,29.821234326431746,898
2,Mississippi Portal,ridge,-1.6412446067478896,35.40578634712883,559
2,Mississippi Portal,mlp,-3.023766477332056,43.70049102154196,559
2,Mississippi Portal,ridge_support_only,-0.02391802030098722,22.04461537663641,559
2,Mississippi Portal,ridge_refit,-1.598949297712489,35.121158757323784,559
